"URL","Page Family","Numerator","Denominator","Simplified Fraction","Decimal","Percent","Priority","Indexable","Canonical","Related Page"
"/what-is-equivalent-to-15-18-fraction","Equivalent Fractions","15","18","5/6","0.833333333333","83.3333333333%","C","true","/what-is-equivalent-to-15-18-fraction","/15-18-as-a-percent-and-decimal"
"/15-18-as-a-percent-and-decimal","Percent and Decimal","15","18","5/6","0.833333333333","83.3333333333%","C","true","/15-18-as-a-percent-and-decimal","/what-is-equivalent-to-15-18-fraction"
"/what-is-equivalent-to-16-18-fraction","Equivalent Fractions","16","18","8/9","0.888888888889","88.8888888889%","C","true","/what-is-equivalent-to-16-18-fraction","/16-18-as-a-percent-and-decimal"
"/16-18-as-a-percent-and-decimal","Percent and Decimal","16","18","8/9","0.888888888889","88.8888888889%","C","true","/16-18-as-a-percent-and-decimal","/what-is-equivalent-to-16-18-fraction"
"/what-is-equivalent-to-17-18-fraction","Equivalent Fractions","17","18","17/18","0.944444444444","94.4444444444%","C","true","/what-is-equivalent-to-17-18-fraction","/17-18-as-a-percent-and-decimal"
"/17-18-as-a-percent-and-decimal","Percent and Decimal","17","18","17/18","0.944444444444","94.4444444444%","C","true","/17-18-as-a-percent-and-decimal","/what-is-equivalent-to-17-18-fraction"
"/what-is-equivalent-to-19-18-fraction","Equivalent Fractions","19","18","19/18","1.05555555556","105.555555556%","C","true","/what-is-equivalent-to-19-18-fraction","/19-18-as-a-percent-and-decimal"
"/19-18-as-a-percent-and-decimal","Percent and Decimal","19","18","19/18","1.05555555556","105.555555556%","C","true","/19-18-as-a-percent-and-decimal","/what-is-equivalent-to-19-18-fraction"
"/what-is-equivalent-to-20-18-fraction","Equivalent Fractions","20","18","10/9","1.11111111111","111.111111111%","C","true","/what-is-equivalent-to-20-18-fraction","/20-18-as-a-percent-and-decimal"
"/20-18-as-a-percent-and-decimal","Percent and Decimal","20","18","10/9","1.11111111111","111.111111111%","C","true","/20-18-as-a-percent-and-decimal","/what-is-equivalent-to-20-18-fraction"
"/what-is-equivalent-to-21-18-fraction","Equivalent Fractions","21","18","7/6","1.16666666667","116.666666667%","C","true","/what-is-equivalent-to-21-18-fraction","/21-18-as-a-percent-and-decimal"
"/21-18-as-a-percent-and-decimal","Percent and Decimal","21","18","7/6","1.16666666667","116.666666667%","C","true","/21-18-as-a-percent-and-decimal","/what-is-equivalent-to-21-18-fraction"
"/what-is-equivalent-to-22-18-fraction","Equivalent Fractions","22","18","11/9","1.22222222222","122.222222222%","C","true","/what-is-equivalent-to-22-18-fraction","/22-18-as-a-percent-and-decimal"
"/22-18-as-a-percent-and-decimal","Percent and Decimal","22","18","11/9","1.22222222222","122.222222222%","C","true","/22-18-as-a-percent-and-decimal","/what-is-equivalent-to-22-18-fraction"
"/what-is-equivalent-to-23-18-fraction","Equivalent Fractions","23","18","23/18","1.27777777778","127.777777778%","C","true","/what-is-equivalent-to-23-18-fraction","/23-18-as-a-percent-and-decimal"
"/23-18-as-a-percent-and-decimal","Percent and Decimal","23","18","23/18","1.27777777778","127.777777778%","C","true","/23-18-as-a-percent-and-decimal","/what-is-equivalent-to-23-18-fraction"
"/what-is-equivalent-to-25-18-fraction","Equivalent Fractions","25","18","25/18","1.38888888889","138.888888889%","C","true","/what-is-equivalent-to-25-18-fraction","/25-18-as-a-percent-and-decimal"
"/25-18-as-a-percent-and-decimal","Percent and Decimal","25","18","25/18","1.38888888889","138.888888889%","C","true","/25-18-as-a-percent-and-decimal","/what-is-equivalent-to-25-18-fraction"
"/what-is-equivalent-to-26-18-fraction","Equivalent Fractions","26","18","13/9","1.44444444444","144.444444444%","C","true","/what-is-equivalent-to-26-18-fraction","/26-18-as-a-percent-and-decimal"
"/26-18-as-a-percent-and-decimal","Percent and Decimal","26","18","13/9","1.44444444444","144.444444444%","C","true","/26-18-as-a-percent-and-decimal","/what-is-equivalent-to-26-18-fraction"
"/what-is-equivalent-to-28-18-fraction","Equivalent Fractions","28","18","14/9","1.55555555556","155.555555556%","C","true","/what-is-equivalent-to-28-18-fraction","/28-18-as-a-percent-and-decimal"
"/28-18-as-a-percent-and-decimal","Percent and Decimal","28","18","14/9","1.55555555556","155.555555556%","C","true","/28-18-as-a-percent-and-decimal","/what-is-equivalent-to-28-18-fraction"
"/what-is-equivalent-to-32-18-fraction","Equivalent Fractions","32","18","16/9","1.77777777778","177.777777778%","C","true","/what-is-equivalent-to-32-18-fraction","/32-18-as-a-percent-and-decimal"
"/32-18-as-a-percent-and-decimal","Percent and Decimal","32","18","16/9","1.77777777778","177.777777778%","C","true","/32-18-as-a-percent-and-decimal","/what-is-equivalent-to-32-18-fraction"
"/what-is-equivalent-to-33-18-fraction","Equivalent Fractions","33","18","11/6","1.83333333333","183.333333333%","C","true","/what-is-equivalent-to-33-18-fraction","/33-18-as-a-percent-and-decimal"
"/33-18-as-a-percent-and-decimal","Percent and Decimal","33","18","11/6","1.83333333333","183.333333333%","C","true","/33-18-as-a-percent-and-decimal","/what-is-equivalent-to-33-18-fraction"
"/what-is-equivalent-to-34-18-fraction","Equivalent Fractions","34","18","17/9","1.88888888889","188.888888889%","C","true","/what-is-equivalent-to-34-18-fraction","/34-18-as-a-percent-and-decimal"
"/34-18-as-a-percent-and-decimal","Percent and Decimal","34","18","17/9","1.88888888889","188.888888889%","C","true","/34-18-as-a-percent-and-decimal","/what-is-equivalent-to-34-18-fraction"
"/what-is-equivalent-to-1-19-fraction","Equivalent Fractions","1","19","1/19","0.0526315789474","5.26315789474%","B","true","/what-is-equivalent-to-1-19-fraction","/1-19-as-a-percent-and-decimal"
"/1-19-as-a-percent-and-decimal","Percent and Decimal","1","19","1/19","0.0526315789474","5.26315789474%","B","true","/1-19-as-a-percent-and-decimal","/what-is-equivalent-to-1-19-fraction"
"/what-is-equivalent-to-2-19-fraction","Equivalent Fractions","2","19","2/19","0.105263157895","10.5263157895%","C","true","/what-is-equivalent-to-2-19-fraction","/2-19-as-a-percent-and-decimal"
"/2-19-as-a-percent-and-decimal","Percent and Decimal","2","19","2/19","0.105263157895","10.5263157895%","C","true","/2-19-as-a-percent-and-decimal","/what-is-equivalent-to-2-19-fraction"
"/what-is-equivalent-to-3-19-fraction","Equivalent Fractions","3","19","3/19","0.157894736842","15.7894736842%","C","true","/what-is-equivalent-to-3-19-fraction","/3-19-as-a-percent-and-decimal"
"/3-19-as-a-percent-and-decimal","Percent and Decimal","3","19","3/19","0.157894736842","15.7894736842%","C","true","/3-19-as-a-percent-and-decimal","/what-is-equivalent-to-3-19-fraction"
"/what-is-equivalent-to-4-19-fraction","Equivalent Fractions","4","19","4/19","0.210526315789","21.0526315789%","C","true","/what-is-equivalent-to-4-19-fraction","/4-19-as-a-percent-and-decimal"
"/4-19-as-a-percent-and-decimal","Percent and Decimal","4","19","4/19","0.210526315789","21.0526315789%","C","true","/4-19-as-a-percent-and-decimal","/what-is-equivalent-to-4-19-fraction"
"/what-is-equivalent-to-5-19-fraction","Equivalent Fractions","5","19","5/19","0.263157894737","26.3157894737%","C","true","/what-is-equivalent-to-5-19-fraction","/5-19-as-a-percent-and-decimal"
"/5-19-as-a-percent-and-decimal","Percent and Decimal","5","19","5/19","0.263157894737","26.3157894737%","C","true","/5-19-as-a-percent-and-decimal","/what-is-equivalent-to-5-19-fraction"
"/what-is-equivalent-to-6-19-fraction","Equivalent Fractions","6","19","6/19","0.315789473684","31.5789473684%","C","true","/what-is-equivalent-to-6-19-fraction","/6-19-as-a-percent-and-decimal"
"/6-19-as-a-percent-and-decimal","Percent and Decimal","6","19","6/19","0.315789473684","31.5789473684%","C","true","/6-19-as-a-percent-and-decimal","/what-is-equivalent-to-6-19-fraction"
"/what-is-equivalent-to-7-19-fraction","Equivalent Fractions","7","19","7/19","0.368421052632","36.8421052632%","C","true","/what-is-equivalent-to-7-19-fraction","/7-19-as-a-percent-and-decimal"
"/7-19-as-a-percent-and-decimal","Percent and Decimal","7","19","7/19","0.368421052632","36.8421052632%","C","true","/7-19-as-a-percent-and-decimal","/what-is-equivalent-to-7-19-fraction"
"/what-is-equivalent-to-8-19-fraction","Equivalent Fractions","8","19","8/19","0.421052631579","42.1052631579%","C","true","/what-is-equivalent-to-8-19-fraction","/8-19-as-a-percent-and-decimal"
"/8-19-as-a-percent-and-decimal","Percent and Decimal","8","19","8/19","0.421052631579","42.1052631579%","C","true","/8-19-as-a-percent-and-decimal","/what-is-equivalent-to-8-19-fraction"
"/what-is-equivalent-to-9-19-fraction","Equivalent Fractions","9","19","9/19","0.473684210526","47.3684210526%","C","true","/what-is-equivalent-to-9-19-fraction","/9-19-as-a-percent-and-decimal"
"/9-19-as-a-percent-and-decimal","Percent and Decimal","9","19","9/19","0.473684210526","47.3684210526%","C","true","/9-19-as-a-percent-and-decimal","/what-is-equivalent-to-9-19-fraction"
"/what-is-equivalent-to-10-19-fraction","Equivalent Fractions","10","19","10/19","0.526315789474","52.6315789474%","C","true","/what-is-equivalent-to-10-19-fraction","/10-19-as-a-percent-and-decimal"
"/10-19-as-a-percent-and-decimal","Percent and Decimal","10","19","10/19","0.526315789474","52.6315789474%","C","true","/10-19-as-a-percent-and-decimal","/what-is-equivalent-to-10-19-fraction"
"/what-is-equivalent-to-11-19-fraction","Equivalent Fractions","11","19","11/19","0.578947368421","57.8947368421%","C","true","/what-is-equivalent-to-11-19-fraction","/11-19-as-a-percent-and-decimal"
"/11-19-as-a-percent-and-decimal","Percent and Decimal","11","19","11/19","0.578947368421","57.8947368421%","C","true","/11-19-as-a-percent-and-decimal","/what-is-equivalent-to-11-19-fraction"
"/what-is-equivalent-to-12-19-fraction","Equivalent Fractions","12","19","12/19","0.631578947368","63.1578947368%","C","true","/what-is-equivalent-to-12-19-fraction","/12-19-as-a-percent-and-decimal"
"/12-19-as-a-percent-and-decimal","Percent and Decimal","12","19","12/19","0.631578947368","63.1578947368%","C","true","/12-19-as-a-percent-and-decimal","/what-is-equivalent-to-12-19-fraction"
"/what-is-equivalent-to-13-19-fraction","Equivalent Fractions","13","19","13/19","0.684210526316","68.4210526316%","C","true","/what-is-equivalent-to-13-19-fraction","/13-19-as-a-percent-and-decimal"
"/13-19-as-a-percent-and-decimal","Percent and Decimal","13","19","13/19","0.684210526316","68.4210526316%","C","true","/13-19-as-a-percent-and-decimal","/what-is-equivalent-to-13-19-fraction"
"/what-is-equivalent-to-14-19-fraction","Equivalent Fractions","14","19","14/19","0.736842105263","73.6842105263%","C","true","/what-is-equivalent-to-14-19-fraction","/14-19-as-a-percent-and-decimal"
"/14-19-as-a-percent-and-decimal","Percent and Decimal","14","19","14/19","0.736842105263","73.6842105263%","C","true","/14-19-as-a-percent-and-decimal","/what-is-equivalent-to-14-19-fraction"
"/what-is-equivalent-to-15-19-fraction","Equivalent Fractions","15","19","15/19","0.789473684211","78.9473684211%","C","true","/what-is-equivalent-to-15-19-fraction","/15-19-as-a-percent-and-decimal"
"/15-19-as-a-percent-and-decimal","Percent and Decimal","15","19","15/19","0.789473684211","78.9473684211%","C","true","/15-19-as-a-percent-and-decimal","/what-is-equivalent-to-15-19-fraction"
"/what-is-equivalent-to-16-19-fraction","Equivalent Fractions","16","19","16/19","0.842105263158","84.2105263158%","C","true","/what-is-equivalent-to-16-19-fraction","/16-19-as-a-percent-and-decimal"
"/16-19-as-a-percent-and-decimal","Percent and Decimal","16","19","16/19","0.842105263158","84.2105263158%","C","true","/16-19-as-a-percent-and-decimal","/what-is-equivalent-to-16-19-fraction"
"/what-is-equivalent-to-17-19-fraction","Equivalent Fractions","17","19","17/19","0.894736842105","89.4736842105%","C","true","/what-is-equivalent-to-17-19-fraction","/17-19-as-a-percent-and-decimal"
"/17-19-as-a-percent-and-decimal","Percent and Decimal","17","19","17/19","0.894736842105","89.4736842105%","C","true","/17-19-as-a-percent-and-decimal","/what-is-equivalent-to-17-19-fraction"
"/what-is-equivalent-to-18-19-fraction","Equivalent Fractions","18","19","18/19","0.947368421053","94.7368421053%","C","true","/what-is-equivalent-to-18-19-fraction","/18-19-as-a-percent-and-decimal"
"/18-19-as-a-percent-and-decimal","Percent and Decimal","18","19","18/19","0.947368421053","94.7368421053%","C","true","/18-19-as-a-percent-and-decimal","/what-is-equivalent-to-18-19-fraction"
"/what-is-equivalent-to-1-20-fraction","Equivalent Fractions","1","20","1/20","0.05","5%","A","true","/what-is-equivalent-to-1-20-fraction","/1-20-as-a-percent-and-decimal"
"/1-20-as-a-percent-and-decimal","Percent and Decimal","1","20","1/20","0.05","5%","A","true","/1-20-as-a-percent-and-decimal","/what-is-equivalent-to-1-20-fraction"
"/what-is-equivalent-to-2-20-fraction","Equivalent Fractions","2","20","1/10","0.1","10%","A","true","/what-is-equivalent-to-2-20-fraction","/2-20-as-a-percent-and-decimal"
"/2-20-as-a-percent-and-decimal","Percent and Decimal","2","20","1/10","0.1","10%","A","true","/2-20-as-a-percent-and-decimal","/what-is-equivalent-to-2-20-fraction"
"/what-is-equivalent-to-3-20-fraction","Equivalent Fractions","3","20","3/20","0.15","15%","A","true","/what-is-equivalent-to-3-20-fraction","/3-20-as-a-percent-and-decimal"
"/3-20-as-a-percent-and-decimal","Percent and Decimal","3","20","3/20","0.15","15%","A","true","/3-20-as-a-percent-and-decimal","/what-is-equivalent-to-3-20-fraction"
"/what-is-equivalent-to-4-20-fraction","Equivalent Fractions","4","20","1/5","0.2","20%","A","true","/what-is-equivalent-to-4-20-fraction","/4-20-as-a-percent-and-decimal"
"/4-20-as-a-percent-and-decimal","Percent and Decimal","4","20","1/5","0.2","20%","A","true","/4-20-as-a-percent-and-decimal","/what-is-equivalent-to-4-20-fraction"
"/what-is-equivalent-to-6-20-fraction","Equivalent Fractions","6","20","3/10","0.3","30%","A","true","/what-is-equivalent-to-6-20-fraction","/6-20-as-a-percent-and-decimal"
"/6-20-as-a-percent-and-decimal","Percent and Decimal","6","20","3/10","0.3","30%","A","true","/6-20-as-a-percent-and-decimal","/what-is-equivalent-to-6-20-fraction"
"/what-is-equivalent-to-7-20-fraction","Equivalent Fractions","7","20","7/20","0.35","35%","A","true","/what-is-equivalent-to-7-20-fraction","/7-20-as-a-percent-and-decimal"
"/7-20-as-a-percent-and-decimal","Percent and Decimal","7","20","7/20","0.35","35%","A","true","/7-20-as-a-percent-and-decimal","/what-is-equivalent-to-7-20-fraction"
"/what-is-equivalent-to-8-20-fraction","Equivalent Fractions","8","20","2/5","0.4","40%","A","true","/what-is-equivalent-to-8-20-fraction","/8-20-as-a-percent-and-decimal"
"/8-20-as-a-percent-and-decimal","Percent and Decimal","8","20","2/5","0.4","40%","A","true","/8-20-as-a-percent-and-decimal","/what-is-equivalent-to-8-20-fraction"
"/what-is-equivalent-to-9-20-fraction","Equivalent Fractions","9","20","9/20","0.45","45%","A","true","/what-is-equivalent-to-9-20-fraction","/9-20-as-a-percent-and-decimal"
"/9-20-as-a-percent-and-decimal","Percent and Decimal","9","20","9/20","0.45","45%","A","true","/9-20-as-a-percent-and-decimal","/what-is-equivalent-to-9-20-fraction"
"/what-is-equivalent-to-11-20-fraction","Equivalent Fractions","11","20","11/20","0.55","55%","B","true","/what-is-equivalent-to-11-20-fraction","/11-20-as-a-percent-and-decimal"
"/11-20-as-a-percent-and-decimal","Percent and Decimal","11","20","11/20","0.55","55%","B","true","/11-20-as-a-percent-and-decimal","/what-is-equivalent-to-11-20-fraction"
"/what-is-equivalent-to-12-20-fraction","Equivalent Fractions","12","20","3/5","0.6","60%","A","true","/what-is-equivalent-to-12-20-fraction","/12-20-as-a-percent-and-decimal"
"/12-20-as-a-percent-and-decimal","Percent and Decimal","12","20","3/5","0.6","60%","A","true","/12-20-as-a-percent-and-decimal","/what-is-equivalent-to-12-20-fraction"
"/what-is-equivalent-to-13-20-fraction","Equivalent Fractions","13","20","13/20","0.65","65%","A","true","/what-is-equivalent-to-13-20-fraction","/13-20-as-a-percent-and-decimal"
"/13-20-as-a-percent-and-decimal","Percent and Decimal","13","20","13/20","0.65","65%","A","true","/13-20-as-a-percent-and-decimal","/what-is-equivalent-to-13-20-fraction"
"/what-is-equivalent-to-14-20-fraction","Equivalent Fractions","14","20","7/10","0.7","70%","A","true","/what-is-equivalent-to-14-20-fraction","/14-20-as-a-percent-and-decimal"
"/14-20-as-a-percent-and-decimal","Percent and Decimal","14","20","7/10","0.7","70%","A","true","/14-20-as-a-percent-and-decimal","/what-is-equivalent-to-14-20-fraction"
"/what-is-equivalent-to-16-20-fraction","Equivalent Fractions","16","20","4/5","0.8","80%","A","true","/what-is-equivalent-to-16-20-fraction","/16-20-as-a-percent-and-decimal"
"/16-20-as-a-percent-and-decimal","Percent and Decimal","16","20","4/5","0.8","80%","A","true","/16-20-as-a-percent-and-decimal","/what-is-equivalent-to-16-20-fraction"
"/what-is-equivalent-to-17-20-fraction","Equivalent Fractions","17","20","17/20","0.85","85%","A","true","/what-is-equivalent-to-17-20-fraction","/17-20-as-a-percent-and-decimal"
